"newLocation","Company","Skill","Url"
"Perth","AECOM","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","AECOM","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","Hexagon Geosystems","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","Logicthinker Group","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","Logicthinker Group","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","GHD","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","GHD","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","GHD","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","GHD","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","Worley","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","TrafficGuard","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","TrafficGuard","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","TrafficGuard","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","TrafficGuard","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","TrafficGuard","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","TrafficGuard","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","Logicthinker Group","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Perth","GHD","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","GHD","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","GHD","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Perth","GHD","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Perth","Logicthinker Group","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
